Site,Plot,ppt_mm,ID,Month
9,12,16.55949974,ppt202409,9
9,12,12.44619942,ppt202410,10
9,12,103.0107956,ppt202411,11
9,12,153.8627014,ppt202412,12
9,13,131.3379974,ppt202001,1
9,13,53.90100098,ppt202002,2
9,13,39.99100113,ppt202003,3
9,13,37.73899841,ppt202004,4
9,13,65.38999939,ppt202005,5
9,13,93.63899994,ppt202006,6
9,13,1.773000002,ppt202007,7
9,13,1.289000034,ppt202008,8
9,13,8.333999634,ppt202009,9
9,13,32.79899979,ppt202010,10
9,13,117.9420013,ppt202011,11
9,13,66.76300049,ppt202012,12
9,13,86.35199738,ppt202101,1
9,13,92.36989594,ppt202102,2
9,13,27.51490021,ppt202103,3
9,13,23.17609978,ppt202104,4
9,13,23.70509911,ppt202105,5
9,13,21.86039925,ppt202106,6
9,13,4.302000046,ppt202107,7
9,13,19.89629936,ppt202108,8
9,13,12.58729935,ppt202109,9
9,13,83.37220001,ppt202110,10
9,13,47.67810059,ppt202111,11
9,13,127.8893967,ppt202112,12
9,13,66.78489685,ppt202201,1
9,13,3.489799976,ppt202202,2
9,13,13.86529922,ppt202203,3
9,13,46.28609848,ppt202204,4
9,13,81.65339661,ppt202205,5
9,13,32.2804985,ppt202206,6
9,13,0.0046,ppt202207,7
9,13,2.58949995,ppt202208,8
9,13,9.037499428,ppt202209,9
9,13,34.39199829,ppt202210,10
9,13,91.32339478,ppt202211,11
9,13,133.4743958,ppt202212,12
9,13,48.75009918,ppt202301,1
9,13,27.50479889,ppt202302,2
9,13,138.0019989,ppt202303,3
9,13,21.5304985,ppt202304,4
9,13,45.56599808,ppt202305,5
9,13,51.68409729,ppt202306,6
9,13,0.692799985,ppt202307,7
9,13,42.79150009,ppt202308,8
9,13,7.985699654,ppt202309,9
9,13,40.14039993,ppt202310,10
9,13,45.41609955,ppt202311,11
9,13,73.85449982,ppt202312,12
9,13,96.82619476,ppt202401,1
9,13,76.1147995,ppt202402,2
9,13,81.61239624,ppt202403,3
9,13,60.60099792,ppt202404,4
9,13,39.52759933,ppt202405,5
9,13,25.06719971,ppt202406,6
9,13,5.860599995,ppt202407,7
9,13,0.812099993,ppt202408,8
9,13,16.55949974,ppt202409,9
9,13,12.44619942,ppt202410,10
9,13,103.0107956,ppt202411,11
9,13,153.8627014,ppt202412,12
10,1,131.3379974,ppt202001,1
10,1,53.90100098,ppt202002,2
10,1,39.99100113,ppt202003,3
10,1,37.73899841,ppt202004,4
10,1,65.38999939,ppt202005,5
10,1,93.63899994,ppt202006,6
10,1,1.773000002,ppt202007,7
10,1,1.289000034,ppt202008,8
10,1,8.333999634,ppt202009,9
10,1,32.79899979,ppt202010,10
10,1,117.9420013,ppt202011,11
10,1,66.76300049,ppt202012,12
10,1,86.35199738,ppt202101,1
10,1,92.36989594,ppt202102,2
10,1,27.51490021,ppt202103,3
10,1,23.17609978,ppt202104,4
10,1,23.70509911,ppt202105,5
10,1,21.86039925,ppt202106,6
10,1,4.302000046,ppt202107,7
10,1,19.89629936,ppt202108,8
10,1,12.58729935,ppt202109,9
10,1,83.37220001,ppt202110,10
10,1,47.67810059,ppt202111,11
10,1,127.8893967,ppt202112,12
10,1,66.78489685,ppt202201,1
10,1,3.489799976,ppt202202,2
10,1,13.86529922,ppt202203,3
10,1,46.28609848,ppt202204,4
10,1,81.65339661,ppt202205,5
10,1,32.2804985,ppt202206,6
10,1,0.0046,ppt202207,7
10,1,2.58949995,ppt202208,8
10,1,9.037499428,ppt202209,9
10,1,34.39199829,ppt202210,10
10,1,91.32339478,ppt202211,11
10,1,133.4743958,ppt202212,12
10,1,48.75009918,ppt202301,1
10,1,27.50479889,ppt202302,2
10,1,138.0019989,ppt202303,3
10,1,21.5304985,ppt202304,4
10,1,45.56599808,ppt202305,5
10,1,51.68409729,ppt202306,6
10,1,0.692799985,ppt202307,7
10,1,42.79150009,ppt202308,8
10,1,7.985699654,ppt202309,9
10,1,40.14039993,ppt202310,10
10,1,45.41609955,ppt202311,11
10,1,73.85449982,ppt202312,12
10,1,96.82619476,ppt202401,1
10,1,76.1147995,ppt202402,2
10,1,81.61239624,ppt202403,3
10,1,60.60099792,ppt202404,4
10,1,39.52759933,ppt202405,5
10,1,25.06719971,ppt202406,6
10,1,5.860599995,ppt202407,7
10,1,0.812099993,ppt202408,8
10,1,16.55949974,ppt202409,9
10,1,12.44619942,ppt202410,10
10,1,103.0107956,ppt202411,11
10,1,153.8627014,ppt202412,12
10,2,131.3379974,ppt202001,1
10,2,53.90100098,ppt202002,2
10,2,39.99100113,ppt202003,3
10,2,37.73899841,ppt202004,4
10,2,65.38999939,ppt202005,5
10,2,93.63899994,ppt202006,6
10,2,1.773000002,ppt202007,7
10,2,1.289000034,ppt202008,8
10,2,8.333999634,ppt202009,9
10,2,32.79899979,ppt202010,10
10,2,117.9420013,ppt202011,11
10,2,66.76300049,ppt202012,12
10,2,86.35199738,ppt202101,1
10,2,92.36989594,ppt202102,2
10,2,27.51490021,ppt202103,3
10,2,23.17609978,ppt202104,4
10,2,23.70509911,ppt202105,5
10,2,21.86039925,ppt202106,6
10,2,4.302000046,ppt202107,7
10,2,19.89629936,ppt202108,8
10,2,12.58729935,ppt202109,9
10,2,83.37220001,ppt202110,10
10,2,47.67810059,ppt202111,11
10,2,127.8893967,ppt202112,12
10,2,66.78489685,ppt202201,1
10,2,3.489799976,ppt202202,2
10,2,13.86529922,ppt202203,3
10,2,46.28609848,ppt202204,4
10,2,81.65339661,ppt202205,5
10,2,32.2804985,ppt202206,6
10,2,0.0046,ppt202207,7
10,2,2.58949995,ppt202208,8
10,2,9.037499428,ppt202209,9
10,2,34.39199829,ppt202210,10
10,2,91.32339478,ppt202211,11
10,2,133.4743958,ppt202212,12
10,2,48.75009918,ppt202301,1
10,2,27.50479889,ppt202302,2
10,2,138.0019989,ppt202303,3
10,2,21.5304985,ppt202304,4
10,2,45.56599808,ppt202305,5
10,2,51.68409729,ppt202306,6
10,2,0.692799985,ppt202307,7
10,2,42.79150009,ppt202308,8
10,2,7.985699654,ppt202309,9
10,2,40.14039993,ppt202310,10
10,2,45.41609955,ppt202311,11
10,2,73.85449982,ppt202312,12
10,2,96.82619476,ppt202401,1
10,2,76.1147995,ppt202402,2
10,2,81.61239624,ppt202403,3
10,2,60.60099792,ppt202404,4
10,2,39.52759933,ppt202405,5
10,2,25.06719971,ppt202406,6
10,2,5.860599995,ppt202407,7
10,2,0.812099993,ppt202408,8
10,2,16.55949974,ppt202409,9
10,2,12.44619942,ppt202410,10
10,2,103.0107956,ppt202411,11
10,2,153.8627014,ppt202412,12
10,3,131.3379974,ppt202001,1
10,3,53.90100098,ppt202002,2
10,3,39.99100113,ppt202003,3
10,3,37.73899841,ppt202004,4
10,3,65.38999939,ppt202005,5
10,3,93.63899994,ppt202006,6
10,3,1.773000002,ppt202007,7
10,3,1.289000034,ppt202008,8
10,3,8.333999634,ppt202009,9
10,3,32.79899979,ppt202010,10
10,3,117.9420013,ppt202011,11
10,3,66.76300049,ppt202012,12
10,3,86.35199738,ppt202101,1
10,3,92.36989594,ppt202102,2
10,3,27.51490021,ppt202103,3
10,3,23.17609978,ppt202104,4
10,3,23.70509911,ppt202105,5
10,3,21.86039925,ppt202106,6
10,3,4.302000046,ppt202107,7
10,3,19.89629936,ppt202108,8
10,3,12.58729935,ppt202109,9
10,3,83.37220001,ppt202110,10
10,3,47.67810059,ppt202111,11
10,3,127.8893967,ppt202112,12
10,3,66.78489685,ppt202201,1
10,3,3.489799976,ppt202202,2
10,3,13.86529922,ppt202203,3
10,3,46.28609848,ppt202204,4
10,3,81.65339661,ppt202205,5
10,3,32.2804985,ppt202206,6
10,3,0.0046,ppt202207,7
10,3,2.58949995,ppt202208,8
10,3,9.037499428,ppt202209,9
10,3,34.39199829,ppt202210,10
10,3,91.32339478,ppt202211,11
10,3,133.4743958,ppt202212,12
10,3,48.75009918,ppt202301,1
10,3,27.50479889,ppt202302,2
10,3,138.0019989,ppt202303,3
10,3,21.5304985,ppt202304,4
10,3,45.56599808,ppt202305,5
10,3,51.68409729,ppt202306,6
10,3,0.692799985,ppt202307,7
10,3,42.79150009,ppt202308,8
10,3,7.985699654,ppt202309,9
10,3,40.14039993,ppt202310,10
10,3,45.41609955,ppt202311,11
10,3,73.85449982,ppt202312,12
10,3,96.82619476,ppt202401,1
10,3,76.1147995,ppt202402,2
10,3,81.61239624,ppt202403,3
10,3,60.60099792,ppt202404,4
10,3,39.52759933,ppt202405,5
10,3,25.06719971,ppt202406,6
10,3,5.860599995,ppt202407,7
10,3,0.812099993,ppt202408,8
10,3,16.55949974,ppt202409,9
10,3,12.44619942,ppt202410,10
10,3,103.0107956,ppt202411,11
10,3,153.8627014,ppt202412,12
10,4,131.3379974,ppt202001,1
10,4,53.90100098,ppt202002,2
10,4,39.99100113,ppt202003,3
10,4,37.73899841,ppt202004,4
10,4,65.38999939,ppt202005,5
10,4,93.63899994,ppt202006,6
10,4,1.773000002,ppt202007,7
10,4,1.289000034,ppt202008,8
10,4,8.333999634,ppt202009,9
10,4,32.79899979,ppt202010,10
10,4,117.9420013,ppt202011,11
10,4,66.76300049,ppt202012,12
10,4,86.35199738,ppt202101,1
10,4,92.36989594,ppt202102,2
10,4,27.51490021,ppt202103,3
10,4,23.17609978,ppt202104,4
10,4,23.70509911,ppt202105,5
10,4,21.86039925,ppt202106,6
10,4,4.302000046,ppt202107,7
10,4,19.89629936,ppt202108,8
10,4,12.58729935,ppt202109,9
10,4,83.37220001,ppt202110,10
10,4,47.67810059,ppt202111,11
10,4,127.8893967,ppt202112,12
10,4,66.78489685,ppt202201,1
10,4,3.489799976,ppt202202,2
10,4,13.86529922,ppt202203,3
10,4,46.28609848,ppt202204,4
10,4,81.65339661,ppt202205,5
10,4,32.2804985,ppt202206,6
10,4,0.0046,ppt202207,7
10,4,2.58949995,ppt202208,8
10,4,9.037499428,ppt202209,9
10,4,34.39199829,ppt202210,10
10,4,91.32339478,ppt202211,11
10,4,133.4743958,ppt202212,12
10,4,48.75009918,ppt202301,1
10,4,27.50479889,ppt202302,2
10,4,138.0019989,ppt202303,3
10,4,21.5304985,ppt202304,4
10,4,45.56599808,ppt202305,5
10,4,51.68409729,ppt202306,6
10,4,0.692799985,ppt202307,7
10,4,42.79150009,ppt202308,8
10,4,7.985699654,ppt202309,9
10,4,40.14039993,ppt202310,10
10,4,45.41609955,ppt202311,11
10,4,73.85449982,ppt202312,12
10,4,96.82619476,ppt202401,1
10,4,76.1147995,ppt202402,2
10,4,81.61239624,ppt202403,3
10,4,60.60099792,ppt202404,4
10,4,39.52759933,ppt202405,5
10,4,25.06719971,ppt202406,6
10,4,5.860599995,ppt202407,7
10,4,0.812099993,ppt202408,8
10,4,16.55949974,ppt202409,9
10,4,12.44619942,ppt202410,10
10,4,103.0107956,ppt202411,11
10,4,153.8627014,ppt202412,12
10,5,131.3379974,ppt202001,1
10,5,53.90100098,ppt202002,2
10,5,39.99100113,ppt202003,3
10,5,37.73899841,ppt202004,4
10,5,65.38999939,ppt202005,5
10,5,93.63899994,ppt202006,6
10,5,1.773000002,ppt202007,7
10,5,1.289000034,ppt202008,8
10,5,8.333999634,ppt202009,9
10,5,32.79899979,ppt202010,10
10,5,117.9420013,ppt202011,11
10,5,66.76300049,ppt202012,12
10,5,86.35199738,ppt202101,1
10,5,92.36989594,ppt202102,2
10,5,27.51490021,ppt202103,3
10,5,23.17609978,ppt202104,4
10,5,23.70509911,ppt202105,5
10,5,21.86039925,ppt202106,6
10,5,4.302000046,ppt202107,7
10,5,19.89629936,ppt202108,8
10,5,12.58729935,ppt202109,9
10,5,83.37220001,ppt202110,10
10,5,47.67810059,ppt202111,11
10,5,127.8893967,ppt202112,12
10,5,66.78489685,ppt202201,1
10,5,3.489799976,ppt202202,2
10,5,13.86529922,ppt202203,3
10,5,46.28609848,ppt202204,4
10,5,81.65339661,ppt202205,5
10,5,32.2804985,ppt202206,6
10,5,0.0046,ppt202207,7
10,5,2.58949995,ppt202208,8
10,5,9.037499428,ppt202209,9
10,5,34.39199829,ppt202210,10
10,5,91.32339478,ppt202211,11
10,5,133.4743958,ppt202212,12
10,5,48.75009918,ppt202301,1
10,5,27.50479889,ppt202302,2
10,5,138.0019989,ppt202303,3
10,5,21.5304985,ppt202304,4
10,5,45.56599808,ppt202305,5
10,5,51.68409729,ppt202306,6
10,5,0.692799985,ppt202307,7
10,5,42.79150009,ppt202308,8
10,5,7.985699654,ppt202309,9
10,5,40.14039993,ppt202310,10
10,5,45.41609955,ppt202311,11
10,5,73.85449982,ppt202312,12
10,5,96.82619476,ppt202401,1
10,5,76.1147995,ppt202402,2
10,5,81.61239624,ppt202403,3
10,5,60.60099792,ppt202404,4
10,5,39.52759933,ppt202405,5
10,5,25.06719971,ppt202406,6
10,5,5.860599995,ppt202407,7
10,5,0.812099993,ppt202408,8
10,5,16.55949974,ppt202409,9
10,5,12.44619942,ppt202410,10
10,5,103.0107956,ppt202411,11
10,5,153.8627014,ppt202412,12
10,6,131.3379974,ppt202001,1
10,6,53.90100098,ppt202002,2
10,6,39.99100113,ppt202003,3
10,6,37.73899841,ppt202004,4
10,6,65.38999939,ppt202005,5
10,6,93.63899994,ppt202006,6
10,6,1.773000002,ppt202007,7
10,6,1.289000034,ppt202008,8
10,6,8.333999634,ppt202009,9
10,6,32.79899979,ppt202010,10
10,6,117.9420013,ppt202011,11
10,6,66.76300049,ppt202012,12
10,6,86.35199738,ppt202101,1
10,6,92.36989594,ppt202102,2
10,6,27.51490021,ppt202103,3
10,6,23.17609978,ppt202104,4
10,6,23.70509911,ppt202105,5
10,6,21.86039925,ppt202106,6
10,6,4.302000046,ppt202107,7
10,6,19.89629936,ppt202108,8
10,6,12.58729935,ppt202109,9
10,6,83.37220001,ppt202110,10
10,6,47.67810059,ppt202111,11
10,6,127.8893967,ppt202112,12
10,6,66.78489685,ppt202201,1
10,6,3.489799976,ppt202202,2
10,6,13.86529922,ppt202203,3
10,6,46.28609848,ppt202204,4
10,6,81.65339661,ppt202205,5
10,6,32.2804985,ppt202206,6
10,6,0.0046,ppt202207,7
10,6,2.58949995,ppt202208,8
10,6,9.037499428,ppt202209,9
10,6,34.39199829,ppt202210,10
10,6,91.32339478,ppt202211,11
10,6,133.4743958,ppt202212,12
10,6,48.75009918,ppt202301,1
10,6,27.50479889,ppt202302,2
10,6,138.0019989,ppt202303,3
10,6,21.5304985,ppt202304,4
10,6,45.56599808,ppt202305,5
10,6,51.68409729,ppt202306,6
10,6,0.692799985,ppt202307,7
10,6,42.79150009,ppt202308,8
10,6,7.985699654,ppt202309,9
10,6,40.14039993,ppt202310,10
10,6,45.41609955,ppt202311,11
10,6,73.85449982,ppt202312,12
10,6,96.82619476,ppt202401,1
10,6,76.1147995,ppt202402,2
10,6,81.61239624,ppt202403,3
10,6,60.60099792,ppt202404,4
10,6,39.52759933,ppt202405,5
10,6,25.06719971,ppt202406,6
10,6,5.860599995,ppt202407,7
10,6,0.812099993,ppt202408,8
10,6,16.55949974,ppt202409,9
10,6,12.44619942,ppt202410,10
10,6,103.0107956,ppt202411,11
10,6,153.8627014,ppt202412,12
10,7,131.3379974,ppt202001,1
10,7,53.90100098,ppt202002,2
10,7,39.99100113,ppt202003,3
10,7,37.73899841,ppt202004,4
10,7,65.38999939,ppt202005,5
10,7,93.63899994,ppt202006,6
10,7,1.773000002,ppt202007,7
10,7,1.289000034,ppt202008,8
10,7,8.333999634,ppt202009,9
10,7,32.79899979,ppt202010,10
10,7,117.9420013,ppt202011,11
10,7,66.76300049,ppt202012,12
10,7,86.35199738,ppt202101,1
10,7,92.36989594,ppt202102,2
10,7,27.51490021,ppt202103,3
10,7,23.17609978,ppt202104,4
10,7,23.70509911,ppt202105,5
10,7,21.86039925,ppt202106,6
10,7,4.302000046,ppt202107,7
10,7,19.89629936,ppt202108,8
10,7,12.58729935,ppt202109,9
10,7,83.37220001,ppt202110,10
10,7,47.67810059,ppt202111,11
10,7,127.8893967,ppt202112,12
10,7,66.78489685,ppt202201,1
10,7,3.489799976,ppt202202,2
10,7,13.86529922,ppt202203,3
10,7,46.28609848,ppt202204,4
10,7,81.65339661,ppt202205,5
10,7,32.2804985,ppt202206,6
10,7,0.0046,ppt202207,7
10,7,2.58949995,ppt202208,8
10,7,9.037499428,ppt202209,9
10,7,34.39199829,ppt202210,10
10,7,91.32339478,ppt202211,11
10,7,133.4743958,ppt202212,12
10,7,48.75009918,ppt202301,1
10,7,27.50479889,ppt202302,2
10,7,138.0019989,ppt202303,3
10,7,21.5304985,ppt202304,4
10,7,45.56599808,ppt202305,5
10,7,51.68409729,ppt202306,6
10,7,0.692799985,ppt202307,7
10,7,42.79150009,ppt202308,8
10,7,7.985699654,ppt202309,9
10,7,40.14039993,ppt202310,10
10,7,45.41609955,ppt202311,11
10,7,73.85449982,ppt202312,12
10,7,96.82619476,ppt202401,1
10,7,76.1147995,ppt202402,2
10,7,81.61239624,ppt202403,3
10,7,60.60099792,ppt202404,4
10,7,39.52759933,ppt202405,5
10,7,25.06719971,ppt202406,6
10,7,5.860599995,ppt202407,7
10,7,0.812099993,ppt202408,8
10,7,16.55949974,ppt202409,9
10,7,12.44619942,ppt202410,10
10,7,103.0107956,ppt202411,11
10,7,153.8627014,ppt202412,12
10,8,131.3379974,ppt202001,1
10,8,53.90100098,ppt202002,2
10,8,39.99100113,ppt202003,3
10,8,37.73899841,ppt202004,4
10,8,65.38999939,ppt202005,5
10,8,93.63899994,ppt202006,6
10,8,1.773000002,ppt202007,7
10,8,1.289000034,ppt202008,8
10,8,8.333999634,ppt202009,9
10,8,32.79899979,ppt202010,10
10,8,117.9420013,ppt202011,11
10,8,66.76300049,ppt202012,12
10,8,86.35199738,ppt202101,1
10,8,92.36989594,ppt202102,2
10,8,27.51490021,ppt202103,3
10,8,23.17609978,ppt202104,4
10,8,23.70509911,ppt202105,5
10,8,21.86039925,ppt202106,6
10,8,4.302000046,ppt202107,7
10,8,19.89629936,ppt202108,8
10,8,12.58729935,ppt202109,9
10,8,83.37220001,ppt202110,10
10,8,47.67810059,ppt202111,11
10,8,127.8893967,ppt202112,12
10,8,66.78489685,ppt202201,1
10,8,3.489799976,ppt202202,2
10,8,13.86529922,ppt202203,3
10,8,46.28609848,ppt202204,4
10,8,81.65339661,ppt202205,5
10,8,32.2804985,ppt202206,6
10,8,0.0046,ppt202207,7
10,8,2.58949995,ppt202208,8
10,8,9.037499428,ppt202209,9
10,8,34.39199829,ppt202210,10
10,8,91.32339478,ppt202211,11
10,8,133.4743958,ppt202212,12
10,8,48.75009918,ppt202301,1
10,8,27.50479889,ppt202302,2
10,8,138.0019989,ppt202303,3
10,8,21.5304985,ppt202304,4
10,8,45.56599808,ppt202305,5
10,8,51.68409729,ppt202306,6
10,8,0.692799985,ppt202307,7
10,8,42.79150009,ppt202308,8
10,8,7.985699654,ppt202309,9
10,8,40.14039993,ppt202310,10
10,8,45.41609955,ppt202311,11
10,8,73.85449982,ppt202312,12
10,8,96.82619476,ppt202401,1
10,8,76.1147995,ppt202402,2
10,8,81.61239624,ppt202403,3
10,8,60.60099792,ppt202404,4
10,8,39.52759933,ppt202405,5
10,8,25.06719971,ppt202406,6
10,8,5.860599995,ppt202407,7
10,8,0.812099993,ppt202408,8
10,8,16.55949974,ppt202409,9
10,8,12.44619942,ppt202410,10
10,8,103.0107956,ppt202411,11
10,8,153.8627014,ppt202412,12
10,9,131.3379974,ppt202001,1
10,9,53.90100098,ppt202002,2
10,9,39.99100113,ppt202003,3
10,9,37.73899841,ppt202004,4
10,9,65.38999939,ppt202005,5
10,9,93.63899994,ppt202006,6
10,9,1.773000002,ppt202007,7
10,9,1.289000034,ppt202008,8
10,9,8.333999634,ppt202009,9
10,9,32.79899979,ppt202010,10
10,9,117.9420013,ppt202011,11
10,9,66.76300049,ppt202012,12
10,9,86.35199738,ppt202101,1
10,9,92.36989594,ppt202102,2
10,9,27.51490021,ppt202103,3
10,9,23.17609978,ppt202104,4
10,9,23.70509911,ppt202105,5
10,9,21.86039925,ppt202106,6
10,9,4.302000046,ppt202107,7
10,9,19.89629936,ppt202108,8
10,9,12.58729935,ppt202109,9
10,9,83.37220001,ppt202110,10
10,9,47.67810059,ppt202111,11
10,9,127.8893967,ppt202112,12
10,9,66.78489685,ppt202201,1
10,9,3.489799976,ppt202202,2
10,9,13.86529922,ppt202203,3
10,9,46.28609848,ppt202204,4
10,9,81.65339661,ppt202205,5
10,9,32.2804985,ppt202206,6
10,9,0.0046,ppt202207,7
10,9,2.58949995,ppt202208,8
10,9,9.037499428,ppt202209,9
10,9,34.39199829,ppt202210,10
10,9,91.32339478,ppt202211,11
10,9,133.4743958,ppt202212,12
10,9,48.75009918,ppt202301,1
10,9,27.50479889,ppt202302,2
10,9,138.0019989,ppt202303,3
10,9,21.5304985,ppt202304,4
10,9,45.56599808,ppt202305,5
10,9,51.68409729,ppt202306,6
10,9,0.692799985,ppt202307,7
10,9,42.79150009,ppt202308,8
10,9,7.985699654,ppt202309,9
10,9,40.14039993,ppt202310,10
10,9,45.41609955,ppt202311,11
10,9,73.85449982,ppt202312,12
10,9,96.82619476,ppt202401,1
10,9,76.1147995,ppt202402,2
10,9,81.61239624,ppt202403,3
10,9,60.60099792,ppt202404,4
10,9,39.52759933,ppt202405,5
10,9,25.06719971,ppt202406,6
10,9,5.860599995,ppt202407,7
10,9,0.812099993,ppt202408,8
10,9,16.55949974,ppt202409,9
10,9,12.44619942,ppt202410,10
10,9,103.0107956,ppt202411,11
10,9,153.8627014,ppt202412,12
10,10,131.3379974,ppt202001,1
10,10,53.90100098,ppt202002,2
10,10,39.99100113,ppt202003,3
10,10,37.73899841,ppt202004,4
10,10,65.38999939,ppt202005,5
10,10,93.63899994,ppt202006,6
10,10,1.773000002,ppt202007,7
10,10,1.289000034,ppt202008,8
10,10,8.333999634,ppt202009,9
10,10,32.79899979,ppt202010,10
10,10,117.9420013,ppt202011,11
10,10,66.76300049,ppt202012,12
10,10,86.35199738,ppt202101,1
10,10,92.36989594,ppt202102,2
10,10,27.51490021,ppt202103,3
10,10,23.17609978,ppt202104,4
10,10,23.70509911,ppt202105,5
10,10,21.86039925,ppt202106,6
10,10,4.302000046,ppt202107,7
10,10,19.89629936,ppt202108,8
10,10,12.58729935,ppt202109,9
10,10,83.37220001,ppt202110,10
10,10,47.67810059,ppt202111,11
10,10,127.8893967,ppt202112,12
10,10,66.78489685,ppt202201,1
10,10,3.489799976,ppt202202,2
10,10,13.86529922,ppt202203,3
10,10,46.28609848,ppt202204,4
10,10,81.65339661,ppt202205,5
10,10,32.2804985,ppt202206,6
10,10,0.0046,ppt202207,7
10,10,2.58949995,ppt202208,8
10,10,9.037499428,ppt202209,9
10,10,34.39199829,ppt202210,10
10,10,91.32339478,ppt202211,11
10,10,133.4743958,ppt202212,12
10,10,48.75009918,ppt202301,1
10,10,27.50479889,ppt202302,2
10,10,138.0019989,ppt202303,3
10,10,21.5304985,ppt202304,4
10,10,45.56599808,ppt202305,5
10,10,51.68409729,ppt202306,6
10,10,0.692799985,ppt202307,7
10,10,42.79150009,ppt202308,8
10,10,7.985699654,ppt202309,9
10,10,40.14039993,ppt202310,10
10,10,45.41609955,ppt202311,11
10,10,73.85449982,ppt202312,12
10,10,96.82619476,ppt202401,1
10,10,76.1147995,ppt202402,2
10,10,81.61239624,ppt202403,3
10,10,60.60099792,ppt202404,4
10,10,39.52759933,ppt202405,5
10,10,25.06719971,ppt202406,6
10,10,5.860599995,ppt202407,7
10,10,0.812099993,ppt202408,8
10,10,16.55949974,ppt202409,9
10,10,12.44619942,ppt202410,10
10,10,103.0107956,ppt202411,11
10,10,153.8627014,ppt202412,12
10,11,131.3379974,ppt202001,1
10,11,53.90100098,ppt202002,2
10,11,39.99100113,ppt202003,3
10,11,37.73899841,ppt202004,4
10,11,65.38999939,ppt202005,5
10,11,93.63899994,ppt202006,6
10,11,1.773000002,ppt202007,7
10,11,1.289000034,ppt202008,8
10,11,8.333999634,ppt202009,9
10,11,32.79899979,ppt202010,10
10,11,117.9420013,ppt202011,11
10,11,66.76300049,ppt202012,12
10,11,86.35199738,ppt202101,1
10,11,92.36989594,ppt202102,2
10,11,27.51490021,ppt202103,3
10,11,23.17609978,ppt202104,4
10,11,23.70509911,ppt202105,5
10,11,21.86039925,ppt202106,6
10,11,4.302000046,ppt202107,7
10,11,19.89629936,ppt202108,8
10,11,12.58729935,ppt202109,9
10,11,83.37220001,ppt202110,10
10,11,47.67810059,ppt202111,11
10,11,127.8893967,ppt202112,12
10,11,66.78489685,ppt202201,1
10,11,3.489799976,ppt202202,2
10,11,13.86529922,ppt202203,3
10,11,46.28609848,ppt202204,4
10,11,81.65339661,ppt202205,5
10,11,32.2804985,ppt202206,6
10,11,0.0046,ppt202207,7
10,11,2.58949995,ppt202208,8
10,11,9.037499428,ppt202209,9
10,11,34.39199829,ppt202210,10
10,11,91.32339478,ppt202211,11
10,11,133.4743958,ppt202212,12
10,11,48.75009918,ppt202301,1
10,11,27.50479889,ppt202302,2
10,11,138.0019989,ppt202303,3
10,11,21.5304985,ppt202304,4
10,11,45.56599808,ppt202305,5
10,11,51.68409729,ppt202306,6
10,11,0.692799985,ppt202307,7
10,11,42.79150009,ppt202308,8
10,11,7.985699654,ppt202309,9
10,11,40.14039993,ppt202310,10
10,11,45.41609955,ppt202311,11
10,11,73.85449982,ppt202312,12
10,11,96.82619476,ppt202401,1
10,11,76.1147995,ppt202402,2
10,11,81.61239624,ppt202403,3
10,11,60.60099792,ppt202404,4
10,11,39.52759933,ppt202405,5
10,11,25.06719971,ppt202406,6
10,11,5.860599995,ppt202407,7
10,11,0.812099993,ppt202408,8
10,11,16.55949974,ppt202409,9
10,11,12.44619942,ppt202410,10
10,11,103.0107956,ppt202411,11
10,11,153.8627014,ppt202412,12
10,12,131.3379974,ppt202001,1
10,12,53.90100098,ppt202002,2
10,12,39.99100113,ppt202003,3
10,12,37.73899841,ppt202004,4
10,12,65.38999939,ppt202005,5
10,12,93.63899994,ppt202006,6
10,12,1.773000002,ppt202007,7
10,12,1.289000034,ppt202008,8
10,12,8.333999634,ppt202009,9
10,12,32.79899979,ppt202010,10
10,12,117.9420013,ppt202011,11
10,12,66.76300049,ppt202012,12
10,12,86.35199738,ppt202101,1
10,12,92.36989594,ppt202102,2
10,12,27.51490021,ppt202103,3
10,12,23.17609978,ppt202104,4
10,12,23.70509911,ppt202105,5
10,12,21.86039925,ppt202106,6
10,12,4.302000046,ppt202107,7
10,12,19.89629936,ppt202108,8
10,12,12.58729935,ppt202109,9
10,12,83.37220001,ppt202110,10
10,12,47.67810059,ppt202111,11
10,12,127.8893967,ppt202112,12
10,12,66.78489685,ppt202201,1
10,12,3.489799976,ppt202202,2
10,12,13.86529922,ppt202203,3
10,12,46.28609848,ppt202204,4
10,12,81.65339661,ppt202205,5
10,12,32.2804985,ppt202206,6
10,12,0.0046,ppt202207,7
10,12,2.58949995,ppt202208,8
10,12,9.037499428,ppt202209,9
10,12,34.39199829,ppt202210,10
10,12,91.32339478,ppt202211,11
10,12,133.4743958,ppt202212,12
10,12,48.75009918,ppt202301,1
10,12,27.50479889,ppt202302,2
10,12,138.0019989,ppt202303,3
10,12,21.5304985,ppt202304,4
10,12,45.56599808,ppt202305,5
10,12,51.68409729,ppt202306,6
10,12,0.692799985,ppt202307,7
10,12,42.79150009,ppt202308,8
10,12,7.985699654,ppt202309,9
10,12,40.14039993,ppt202310,10
10,12,45.41609955,ppt202311,11
10,12,73.85449982,ppt202312,12
10,12,96.82619476,ppt202401,1
10,12,76.1147995,ppt202402,2
10,12,81.61239624,ppt202403,3
10,12,60.60099792,ppt202404,4
10,12,39.52759933,ppt202405,5
