"","Site","Plot","Year","EAF","EAG","EPF","NAF","EPG","NPF","NS","PG","EBF"
"254",5,12,2022,0,0.483870967741935,0.451612903225806,0.032258064516129,0,0,0,0.032258064516129,0
"255",5,12,2023,0,0.480392156862745,0.431372549019608,0.0686274509803922,0,0,0,0.0196078431372549,0
"256",5,12,2024,0,0.493975903614458,0.397590361445783,0,0,0,0.0240963855421687,0.0843373493975904,0
"257",5,13,2021,0.0714285714285714,0,0.80952380952381,0.0476190476190476,0,0,0,0.0714285714285714,0
"258",5,13,2022,0,0,0.333333333333333,0,0,0,0,0.666666666666667,0
"259",5,13,2023,0,0,0.918367346938776,0,0,0,0.0408163265306122,0.0408163265306122,0
"260",5,13,2024,0,0,0.975,0,0,0,0,0.025,0
"261",6,1,2021,0,0.627118644067797,0.271186440677966,0,0,0.0677966101694915,0,0.0338983050847458,0
"262",6,1,2022,0,0.0714285714285714,0.0714285714285714,0,0,0.0714285714285714,0.0714285714285714,0.714285714285714,0
"263",6,1,2023,0,0,0.333333333333333,0,0,0.142857142857143,0,0.523809523809524,0
"264",6,1,2024,0,0.108695652173913,0.217391304347826,0.152173913043478,0,0.108695652173913,0.173913043478261,0.239130434782609,0
"265",6,2,2021,0.0303030303030303,0.545454545454545,0.121212121212121,0.181818181818182,0,0.0151515151515152,0,0.106060606060606,0
"266",6,2,2022,0.219512195121951,0.32520325203252,0.121951219512195,0.186991869918699,0.024390243902439,0.024390243902439,0,0.0894308943089431,0.00813008130081301
"267",6,2,2023,0.01,0.4,0.14,0.26,0.01,0.05,0,0.12,0.01
"268",6,2,2024,0.0103092783505155,0.484536082474227,0.0824742268041237,0.134020618556701,0,0.0412371134020619,0,0.216494845360825,0.0309278350515464
"269",6,3,2021,0.169014084507042,0.323943661971831,0.154929577464789,0.225352112676056,0.0140845070422535,0.0422535211267606,0,0.0704225352112676,0
"270",6,3,2022,0.254716981132075,0.226415094339623,0.0566037735849057,0.207547169811321,0.160377358490566,0.0566037735849057,0.00943396226415094,0.0283018867924528,0
"271",6,3,2023,0.037037037037037,0.296296296296296,0.197530864197531,0.160493827160494,0.111111111111111,0.135802469135802,0.0123456790123457,0.0493827160493827,0
"272",6,3,2024,0.0319148936170213,0.51063829787234,0.0425531914893617,0.0531914893617021,0.074468085106383,0.138297872340426,0.0531914893617021,0.0957446808510638,0
"273",6,4,2021,0.0547945205479452,0.36986301369863,0.136986301369863,0.36986301369863,0,0.0684931506849315,0,0,0
"274",6,4,2022,0,0,0,0,0,0,0,1,0
"275",6,4,2023,0,0.142857142857143,0.628571428571429,0.0857142857142857,0.0285714285714286,0,0.0857142857142857,0.0285714285714286,0
"276",6,4,2024,0.0983606557377049,0.114754098360656,0.327868852459016,0.147540983606557,0,0.0163934426229508,0.163934426229508,0.131147540983607,0
"277",6,5,2021,0.0506329113924051,0.392405063291139,0.139240506329114,0.316455696202532,0.0126582278481013,0.0759493670886076,0,0.0126582278481013,0
"278",6,5,2022,0,0,0,0,0,0,0.166666666666667,0.833333333333333,0
"279",6,5,2023,0,0.138888888888889,0.5,0.166666666666667,0,0,0.0555555555555556,0.138888888888889,0
"280",6,5,2024,0.1,0.2,0.15,0.25,0,0,0.1,0.2,0
"281",6,6,2021,0,0.462962962962963,0.0925925925925926,0.222222222222222,0,0.203703703703704,0,0.0185185185185185,0
"282",6,6,2022,0,0.136363636363636,0,0,0,0.454545454545455,0.0454545454545454,0.363636363636364,0
"283",6,6,2023,0.0238095238095238,0.0714285714285714,0.214285714285714,0,0,0.333333333333333,0,0.357142857142857,0
"284",6,6,2024,0,0.032258064516129,0.112903225806452,0.0161290322580645,0,0.403225806451613,0.032258064516129,0.403225806451613,0
"285",6,7,2021,0.04,0.546666666666667,0.106666666666667,0.16,0.0266666666666667,0.0666666666666667,0,0.04,0.0133333333333333
"286",6,7,2022,0,0.333333333333333,0,0,0,0.333333333333333,0,0.333333333333333,0
"287",6,7,2023,0.0714285714285714,0.142857142857143,0.428571428571429,0.142857142857143,0.0714285714285714,0.142857142857143,0,0,0
"288",6,7,2024,0.103448275862069,0.517241379310345,0.206896551724138,0.0689655172413793,0,0.0689655172413793,0,0,0.0344827586206897
"289",6,8,2021,0.0379746835443038,0.531645569620253,0.0886075949367089,0.151898734177215,0.0253164556962025,0.0253164556962025,0,0.139240506329114,0
"290",6,8,2022,0,0.04,0.04,0,0,0,0.04,0.88,0
"291",6,8,2023,0.0163934426229508,0.278688524590164,0.19672131147541,0.0983606557377049,0.0327868852459016,0,0.0655737704918033,0.311475409836066,0
"292",6,8,2024,0,0.166666666666667,0.318181818181818,0.0606060606060606,0,0.0757575757575757,0.0606060606060606,0.303030303030303,0.0151515151515152
"293",6,9,2021,0,0.650793650793651,0.0952380952380952,0.222222222222222,0.0317460317460317,0,0,0,0
"294",6,9,2022,0,0,0.4,0,0.2,0,0.2,0.2,0
"295",6,9,2023,0,0.105263157894737,0.631578947368421,0,0,0.157894736842105,0.105263157894737,0,0
"296",6,9,2024,0,0.08,0.52,0.12,0.04,0.08,0.16,0,0
"297",6,10,2021,0.0158730158730159,0.571428571428571,0.142857142857143,0.253968253968254,0,0,0,0.0158730158730159,0
"298",6,10,2022,0,0.285714285714286,0,0,0.142857142857143,0,0,0.571428571428571,0
"299",6,10,2023,0,0.176470588235294,0.676470588235294,0.117647058823529,0,0,0.0294117647058824,0,0
"300",6,10,2024,0,0.212765957446809,0.340425531914894,0.170212765957447,0.0638297872340426,0.0425531914893617,0.0638297872340426,0.106382978723404,0
"301",6,11,2021,0.0694444444444444,0.583333333333333,0.0972222222222222,0.236111111111111,0,0.0138888888888889,0,0,0
"302",6,11,2022,0,0,0,0,0,1,0,0,0
"303",6,11,2023,0,0.454545454545455,0.363636363636364,0,0,0.181818181818182,0,0,0
"304",6,11,2024,0.0163934426229508,0.377049180327869,0.311475409836066,0.163934426229508,0,0.0327868852459016,0.0983606557377049,0,0
"305",6,12,2021,0.104477611940299,0.402985074626866,0.0597014925373134,0.402985074626866,0,0,0,0,0.0298507462686567
"306",6,12,2022,0,0,0,0,0,0,0.4,0.6,0
"307",6,12,2023,0,0,0.68,0.04,0,0,0.24,0.04,0
"308",6,12,2024,0.02,0.18,0.46,0.02,0,0,0.18,0.1,0.04
"309",6,13,2021,0.0142857142857143,0.557142857142857,0.128571428571429,0.285714285714286,0,0,0,0.0142857142857143,0
"310",6,13,2022,0.22,0.24,0.14,0.34,0,0.01,0.01,0.04,0
"311",6,13,2023,0.0666666666666667,0.333333333333333,0.28,0.24,0,0,0.0133333333333333,0.0533333333333333,0.0133333333333333
"312",6,13,2024,0.032967032967033,0.538461538461538,0.197802197802198,0.010989010989011,0,0.032967032967033,0,0.142857142857143,0.043956043956044
"313",7,1,2021,0.025,0.1,0.475,0.275,0.1,0,0,0.025,0
"314",7,1,2022,0.0153846153846154,0.169230769230769,0.523076923076923,0.138461538461538,0.0769230769230769,0.0153846153846154,0.0153846153846154,0.0461538461538462,0
"315",7,1,2023,0,0.142857142857143,0.5,0.214285714285714,0.142857142857143,0,0,0,0
"316",7,1,2024,0,0.153846153846154,0.653846153846154,0.0384615384615385,0.0576923076923077,0,0,0.0961538461538462,0
"317",7,2,2021,0.05,0.575,0.2125,0.1625,0,0,0,0,0
"318",7,2,2022,0,0,0.4,0,0,0,0.4,0.2,0
"319",7,2,2023,0.0588235294117647,0.0882352941176471,0.647058823529412,0.0294117647058823,0,0.0588235294117647,0.117647058823529,0,0
"320",7,2,2024,0.155555555555556,0.0444444444444444,0.711111111111111,0,0,0,0.0888888888888889,0,0
"321",7,3,2021,0.0588235294117647,0.823529411764706,0.117647058823529,0,0,0,0,0,0
"322",7,3,2022,0,0,0,0,0,0.5,0,0.5,0
"323",7,3,2023,0,0,0.153846153846154,0,0,0.538461538461539,0.307692307692308,0,0
"324",7,3,2024,0.0810810810810811,0.27027027027027,0.243243243243243,0,0,0.216216216216216,0.189189189189189,0,0
"325",7,4,2021,0.0789473684210526,0.605263157894737,0.315789473684211,0,0,0,0,0,0
"326",7,4,2022,0,1,0,0,0,0,0,0,0
"327",7,4,2023,0,0,0.777777777777778,0,0,0,0.222222222222222,0,0
"328",7,4,2024,0,0.172413793103448,0.586206896551724,0,0,0,0.241379310344828,0,0
"329",7,5,2021,0,0.64,0.28,0.06,0,0.02,0,0,0
"330",7,5,2022,0,0.857142857142857,0,0,0,0.142857142857143,0,0,0
"331",7,5,2023,0,0.133333333333333,0.666666666666667,0,0,0,0.2,0,0
"332",7,5,2024,0,0.170731707317073,0.731707317073171,0,0,0,0.0975609756097561,0,0
"333",7,6,2021,0.116666666666667,0.35,0.166666666666667,0.35,0.0166666666666667,0,0,0,0
"334",7,6,2022,0,0,0.333333333333333,0,0.111111111111111,0,0.333333333333333,0.222222222222222,0
"335",7,6,2023,0.15625,0.09375,0.34375,0.0625,0,0,0.34375,0,0
"336",7,6,2024,0.0588235294117647,0.0784313725490196,0.333333333333333,0.274509803921569,0,0,0.254901960784314,0,0
"337",7,7,2021,0.02,0.26,0.42,0.06,0.16,0.08,0,0,0
"338",7,7,2022,0.0210526315789474,0.336842105263158,0.326315789473684,0.0421052631578947,0.231578947368421,0.0315789473684211,0,0.0105263157894737,0
"339",7,7,2023,0.103448275862069,0.218390804597701,0.448275862068966,0.103448275862069,0.0804597701149425,0.0459770114942529,0,0,0
"340",7,7,2024,0,0.392405063291139,0.468354430379747,0.0506329113924051,0.0379746835443038,0.0379746835443038,0,0.0126582278481013,0
"341",7,8,2021,0.0493827160493827,0.481481481481481,0.333333333333333,0.123456790123457,0.0123456790123457,0,0,0,0
"342",7,8,2022,0,0.428571428571429,0,0,0.285714285714286,0,0.285714285714286,0,0
"343",7,8,2023,0,0.0476190476190476,0.761904761904762,0,0,0,0.19047619047619,0,0
"344",7,8,2024,0,0.0512820512820513,0.743589743589744,0,0.0256410256410256,0,0.17948717948718,0,0
"345",7,9,2021,0.240740740740741,0.351851851851852,0.277777777777778,0.12962962962963,0,0,0,0,0
"346",7,9,2022,0,0.666666666666667,0,0,0,0,0.333333333333333,0,0
"347",7,9,2023,0,0,0.4375,0,0,0,0.5625,0,0
"348",7,9,2024,0.0333333333333333,0.0333333333333333,0.566666666666667,0,0,0,0.366666666666667,0,0
"349",7,10,2021,0.0634920634920635,0.666666666666667,0.26984126984127,0,0,0,0,0,0
"350",7,10,2022,0,0.4,0.3,0,0,0,0,0.3,0
"351",7,10,2023,0,0.25,0.5625,0,0,0,0.1875,0,0
"352",7,10,2024,0.205882352941176,0.352941176470588,0.264705882352941,0.0588235294117647,0,0,0.117647058823529,0,0
"353",7,11,2021,0.0227272727272727,0.704545454545455,0.204545454545455,0.0454545454545455,0,0.0227272727272727,0,0,0
"354",7,11,2022,0,0,0,0,0,0,0.5,0.5,0
"355",7,11,2023,0,0,0.285714285714286,0,0,0,0.714285714285714,0,0
"356",7,11,2024,0,0,0.315789473684211,0,0,0,0.684210526315789,0,0
"357",7,12,2021,0,0.6,0.327272727272727,0.0545454545454545,0,0.0181818181818182,0,0,0
"358",7,12,2022,0,0.428571428571429,0.142857142857143,0,0,0.142857142857143,0.285714285714286,0,0
"359",7,12,2023,0,0,0.333333333333333,0,0,0.4,0.266666666666667,0,0
"360",7,12,2024,0,0,0.382352941176471,0,0,0.411764705882353,0.205882352941176,0,0
"361",7,13,2021,0,0.735849056603774,0.113207547169811,0.150943396226415,0,0,0,0,0
"362",7,13,2022,0.0240963855421687,0.614457831325301,0.168674698795181,0.180722891566265,0,0,0,0.0120481927710843,0
"363",7,13,2023,0.0447761194029851,0.537313432835821,0.223880597014925,0.17910447761194,0,0,0.0149253731343284,0,0
"364",7,13,2024,0.111111111111111,0.652777777777778,0.180555555555556,0.0416666666666667,0,0,0.0138888888888889,0,0
"365",8,1,2021,0.0833333333333333,0.566666666666667,0.216666666666667,0.1,0,0,0,0.0333333333333333,0
"366",8,1,2022,0,0.0769230769230769,0.615384615384615,0,0.0769230769230769,0,0.153846153846154,0.0769230769230769,0
"367",8,1,2023,0,0.0704225352112676,0.47887323943662,0.380281690140845,0,0,0.0563380281690141,0.0140845070422535,0
"368",8,1,2024,0,0.580645161290323,0.241935483870968,0.0806451612903226,0.032258064516129,0,0.0645161290322581,0,0
"369",8,2,2021,0.0298507462686567,0.238805970149254,0.283582089552239,0.313432835820895,0,0,0.0149253731343284,0.119402985074627,0
"370",8,2,2022,0,0,0.210526315789474,0,0,0,0.210526315789474,0.578947368421053,0
"371",8,2,2023,0,0.0344827586206897,0.586206896551724,0.103448275862069,0.0172413793103448,0,0.206896551724138,0.0517241379310345,0
"372",8,2,2024,0.106060606060606,0.287878787878788,0.257575757575758,0.0454545454545454,0.0151515151515152,0,0.121212121212121,0.166666666666667,0
"373",8,3,2021,0.22,0.12,0.22,0.44,0,0,0,0,0
"374",8,3,2022,0,0,0.333333333333333,0,0,0.666666666666667,0,0,0
"375",8,3,2023,0.0454545454545454,0.0681818181818182,0.75,0.0681818181818182,0,0,0.0681818181818182,0,0
"376",8,3,2024,0.212765957446809,0.276595744680851,0.340425531914894,0.0425531914893617,0,0.0851063829787234,0.0212765957446809,0.0212765957446809,0
"377",8,4,2021,0.174603174603175,0.174603174603175,0.174603174603175,0.412698412698413,0,0,0.0317460317460317,0.0317460317460317,0
"378",8,4,2022,0,0,0,0,0,0.181818181818182,0.272727272727273,0.545454545454545,0
"379",8,4,2023,0.0697674418604651,0.0465116279069767,0.372093023255814,0.13953488372093,0,0.116279069767442,0.162790697674419,0.0930232558139535,0
"380",8,4,2024,0.202898550724638,0.217391304347826,0.159420289855072,0.0289855072463768,0.0144927536231884,0.144927536231884,0.072463768115942,0.159420289855072,0
"381",8,5,2021,0.181818181818182,0.227272727272727,0.0909090909090909,0.295454545454545,0,0,0,0.204545454545455,0
"382",8,5,2022,0.357723577235772,0.300813008130081,0.040650406504065,0.130081300813008,0.0487804878048781,0.0731707317073171,0.00813008130081301,0.040650406504065,0
"383",8,5,2023,0.140625,0.328125,0.078125,0.359375,0,0,0.015625,0.078125,0
"384",8,5,2024,0.252873563218391,0.540229885057471,0,0.0459770114942529,0.0344827586206897,0,0.0114942528735632,0.114942528735632,0
"385",8,6,2021,0.155555555555556,0.288888888888889,0.0666666666666667,0.288888888888889,0.0222222222222222,0.155555555555556,0,0.0222222222222222,0
"386",8,6,2022,0,0,0,0,0.166666666666667,0.777777777777778,0,0.0555555555555556,0
"387",8,6,2023,0.111111111111111,0.111111111111111,0.222222222222222,0,0,0.111111111111111,0.444444444444444,0,0
"388",8,6,2024,0.433333333333333,0.15,0.0666666666666667,0.05,0,0.0333333333333333,0.216666666666667,0.05,0
"389",8,7,2021,0.25,0.384615384615385,0.211538461538462,0.134615384615385,0,0.0192307692307692,0,0,0
"390",8,7,2022,0,0,0,0,0,0.375,0,0.625,0
"391",8,7,2023,0.0606060606060606,0,0.606060606060606,0,0.0303030303030303,0.121212121212121,0.121212121212121,0.0606060606060606,0
"392",8,7,2024,0.166666666666667,0.208333333333333,0.291666666666667,0.0416666666666667,0,0.0208333333333333,0.229166666666667,0.0416666666666667,0
"393",8,8,2021,0.0952380952380952,0.476190476190476,0.0952380952380952,0.285714285714286,0,0,0,0.0476190476190476,0
"394",8,8,2022,0,0,0,0,0,0,0.333333333333333,0.666666666666667,0
"395",8,8,2023,0.1,0,0,0.65,0,0,0.25,0,0
"396",8,8,2024,0.25,0.333333333333333,0.111111111111111,0,0,0,0.305555555555556,0,0
"397",8,9,2021,0.03125,0.21875,0.328125,0.21875,0,0,0,0.203125,0
"398",8,9,2022,0.0202020202020202,0.363636363636364,0.202020202020202,0.161616161616162,0.0303030303030303,0.0303030303030303,0.0202020202020202,0.171717171717172,0
"399",8,9,2023,0.0317460317460317,0.238095238095238,0.309523809523809,0.238095238095238,0.0555555555555556,0,0.00793650793650794,0.119047619047619,0
"400",8,9,2024,0.0133333333333333,0.56,0.106666666666667,0.0133333333333333,0.0133333333333333,0,0.04,0.253333333333333,0
"401",8,10,2021,0.0317460317460317,0.285714285714286,0.26984126984127,0.26984126984127,0,0.0158730158730159,0.0317460317460317,0.0952380952380952,0
"402",8,10,2022,0,0,0.0357142857142857,0,0,0.0357142857142857,0.178571428571429,0.75,0
"403",8,10,2023,0.0609756097560976,0.024390243902439,0.536585365853659,0.0975609756097561,0.0121951219512195,0.0121951219512195,0.0975609756097561,0.158536585365854,0
"404",8,10,2024,0,0.0196078431372549,0.450980392156863,0.0196078431372549,0,0.0392156862745098,0.235294117647059,0.235294117647059,0
"405",8,11,2021,0,0.212121212121212,0.287878787878788,0.272727272727273,0,0.136363636363636,0,0.0909090909090909,0
"406",8,11,2022,0,0,0,0,0,0.323529411764706,0.0294117647058823,0.647058823529412,0
"407",8,11,2023,0,0.0273972602739726,0.452054794520548,0.0136986301369863,0,0.205479452054795,0.0684931506849315,0.232876712328767,0
"408",8,11,2024,0,0.157142857142857,0.357142857142857,0,0,0.128571428571429,0.1,0.257142857142857,0
"409",8,12,2021,0.21875,0.234375,0.1875,0.265625,0.015625,0,0,0.078125,0
"410",8,12,2022,0.20863309352518,0.223021582733813,0.136690647482014,0.20863309352518,0.0647482014388489,0.0143884892086331,0.0143884892086331,0.129496402877698,0
"411",8,12,2023,0.010752688172043,0.301075268817204,0.182795698924731,0.290322580645161,0.0537634408602151,0.010752688172043,0.032258064516129,0.10752688172043,0.010752688172043
"412",8,12,2024,0.00961538461538462,0.442307692307692,0.115384615384615,0.00961538461538462,0.144230769230769,0.00961538461538462,0.0384615384615385,0.221153846153846,0.00961538461538462
"413",8,13,2021,0.0869565217391304,0.202898550724638,0.115942028985507,0.492753623188406,0,0.0289855072463768,0,0.072463768115942,0
"414",8,13,2022,0,0,0,0,0,0.105263157894737,0.0526315789473684,0.842105263157895,0
"415",8,13,2023,0,0,0.413793103448276,0.0689655172413793,0.0689655172413793,0.103448275862069,0.172413793103448,0.172413793103448,0
"416",8,13,2024,0,0.225,0.35,0.025,0,0.05,0.225,0.125,0
"417",9,1,2021,0,0.2625,0.2625,0.4625,0.0125,0,0,0,0
"418",9,1,2022,0.0210526315789474,0.515789473684211,0.252631578947368,0.0947368421052632,0.0736842105263158,0.0210526315789474,0,0.0210526315789474,0
"419",9,1,2023,0,0.558139534883721,0.372093023255814,0.0581395348837209,0.0116279069767442,0,0,0,0
"420",9,1,2024,0.0117647058823529,0.564705882352941,0.341176470588235,0.0235294117647059,0.0235294117647059,0,0.0117647058823529,0.0235294117647059,0
"421",9,2,2021,0.207547169811321,0.30188679245283,0.0566037735849057,0.358490566037736,0.0377358490566038,0,0,0.0377358490566038,0
"422",9,2,2022,0.0526315789473684,0.0526315789473684,0,0.0526315789473684,0.263157894736842,0,0,0.578947368421053,0
"423",9,2,2023,0,0.0266666666666667,0.32,0.293333333333333,0.0666666666666667,0,0.0933333333333333,0.2,0
"424",9,2,2024,0,0.241379310344828,0.126436781609195,0.229885057471264,0.0689655172413793,0,0.0919540229885057,0.241379310344828,0
"425",9,3,2021,0.191489361702128,0.404255319148936,0.180851063829787,0.106382978723404,0.0319148936170213,0,0,0.0851063829787234,0
"426",9,3,2022,0,0,0,0.142857142857143,0.321428571428571,0,0.0714285714285714,0.392857142857143,0.0714285714285714
"427",9,3,2023,0,0.0597014925373134,0.208955223880597,0.567164179104478,0,0.0149253731343284,0.0597014925373134,0.0895522388059701,0
"428",9,3,2024,0,0.349397590361446,0.216867469879518,0.265060240963855,0.0240963855421687,0.0240963855421687,0.0602409638554217,0.0481927710843374,0.0120481927710843
"429",9,4,2021,0.3,0.328571428571429,0.114285714285714,0.185714285714286,0,0,0.0285714285714286,0.0428571428571429,0
"430",9,4,2022,0,0.173913043478261,0.130434782608696,0,0.0434782608695652,0.0869565217391304,0.130434782608696,0.347826086956522,0.0869565217391304
"431",9,4,2023,0,0.0535714285714286,0.196428571428571,0.446428571428571,0,0.0892857142857143,0.125,0.0892857142857143,0
"432",9,4,2024,0,0.232876712328767,0.0821917808219178,0.383561643835616,0.0273972602739726,0.0821917808219178,0.0958904109589041,0.0958904109589041,0
"433",9,5,2021,0.0735294117647059,0.367647058823529,0,0.485294117647059,0.0294117647058824,0,0,0.0441176470588235,0
"434",9,5,2022,0.245283018867925,0.283018867924528,0.00943396226415094,0.235849056603774,0.122641509433962,0.0188679245283019,0,0.0754716981132076,0.00943396226415094
"435",9,5,2023,0.195876288659794,0.268041237113402,0.0206185567010309,0.360824742268041,0.0721649484536083,0,0,0.0824742268041237,0
"436",9,5,2024,0.048780487804878,0.329268292682927,0.0365853658536585,0.109756097560976,0.219512195121951,0.024390243902439,0,0.219512195121951,0.0121951219512195
"437",9,6,2021,0.1875,0.46875,0.1875,0.09375,0.03125,0,0,0.03125,0
"438",9,6,2022,0,0,0,0,0,0.142857142857143,0,0.714285714285714,0.142857142857143
"439",9,6,2023,0.0408163265306122,0.0204081632653061,0.122448979591837,0.63265306122449,0,0.102040816326531,0.0612244897959184,0.0204081632653061,0
"440",9,6,2024,0,0.14,0.12,0.34,0,0.18,0.08,0.14,0
"441",9,7,2021,0.0909090909090909,0.420454545454545,0,0.340909090909091,0.0454545454545454,0.0454545454545454,0,0.0568181818181818,0
"442",9,7,2022,0,0.0909090909090909,0,0,0.0454545454545454,0.0909090909090909,0.136363636363636,0.636363636363636,0
"443",9,7,2023,0.048780487804878,0,0.024390243902439,0.365853658536585,0.024390243902439,0.048780487804878,0.170731707317073,0.317073170731707,0
"444",9,7,2024,0,0.0153846153846154,0.0153846153846154,0.4,0.0461538461538462,0.0769230769230769,0.169230769230769,0.276923076923077,0
"445",9,8,2021,0,0.411764705882353,0.117647058823529,0.388235294117647,0,0,0,0.0823529411764706,0
"446",9,8,2022,0,0,0,0.0555555555555556,0.444444444444444,0,0,0.5,0
"447",9,8,2023,0,0.0612244897959184,0.469387755102041,0.183673469387755,0.0612244897959184,0,0.0612244897959184,0.163265306122449,0
"448",9,8,2024,0.0181818181818182,0.4,0.309090909090909,0.0727272727272727,0.0909090909090909,0,0.0727272727272727,0.0363636363636364,0
"449",9,9,2021,0.0694444444444444,0.402777777777778,0,0.263888888888889,0.0555555555555556,0.0694444444444444,0,0.138888888888889,0
"450",9,9,2022,0,0,0,0,0.696969696969697,0.0909090909090909,0.0303030303030303,0.181818181818182,0
"451",9,9,2023,0,0,0,0.3,0.18,0.1,0.06,0.36,0
"452",9,9,2024,0,0,0.0178571428571429,0.339285714285714,0.25,0.0178571428571429,0.0714285714285714,0.303571428571429,0
"453",9,10,2021,0.0555555555555556,0.347222222222222,0.0833333333333333,0.25,0.138888888888889,0.0416666666666667,0,0.0555555555555556,0.0277777777777778
"454",9,10,2022,0,0,0,0,0.4,0.2,0.1,0.3,0
"455",9,10,2023,0,0,0.17948717948718,0.230769230769231,0.0256410256410256,0.0256410256410256,0.435897435897436,0.102564102564103,0
"456",9,10,2024,0,0.03125,0.09375,0.34375,0.046875,0,0.328125,0.078125,0.078125
"457",9,11,2021,0.291666666666667,0.3125,0,0.291666666666667,0.0104166666666667,0,0,0.0833333333333333,0.0104166666666667
"458",9,11,2022,0,0.0384615384615385,0,0.269230769230769,0,0.153846153846154,0.0769230769230769,0.461538461538462,0
"459",9,11,2023,0.0158730158730159,0,0.0793650793650794,0.650793650793651,0,0,0.0158730158730159,0.238095238095238,0
"460",9,11,2024,0,0.125,0,0.5,0.015625,0,0.0625,0.234375,0.0625
"461",9,12,2021,0.153846153846154,0.415384615384615,0.0461538461538462,0.2,0.107692307692308,0,0,0.0769230769230769,0
"462",9,12,2022,0,0,0,0.0769230769230769,0.0769230769230769,0.0769230769230769,0.0769230769230769,0.692307692307692,0
"463",9,12,2023,0,0,0,0.209302325581395,0.0697674418604651,0.0465116279069767,0.116279069767442,0.558139534883721,0
"464",9,12,2024,0,0.0638297872340425,0,0.404255319148936,0.0425531914893617,0.0638297872340425,0.25531914893617,0.170212765957447,0
"465",9,13,2021,0.0441176470588235,0.426470588235294,0.0441176470588235,0.0588235294117647,0.220588235294118,0.0735294117647059,0.0294117647058824,0.102941176470588,0
"466",9,13,2022,0.079646017699115,0.353982300884956,0.0353982300884956,0.150442477876106,0.230088495575221,0.0442477876106195,0.0530973451327434,0.0530973451327434,0
"467",9,13,2023,0.0869565217391304,0.108695652173913,0.0217391304347826,0.326086956521739,0.152173913043478,0.0869565217391304,0.195652173913043,0.0217391304347826,0
"468",9,13,2024,0.116071428571429,0.357142857142857,0.0178571428571429,0.0892857142857143,0.232142857142857,0.0625,0.0357142857142857,0.0892857142857143,0
"469",10,1,2021,0,0.448275862068966,0.172413793103448,0.126436781609195,0.0114942528735632,0.0804597701149425,0,0.149425287356322,0.0114942528735632
"470",10,1,2022,0,0,0,0.0434782608695652,0.130434782608696,0.0434782608695652,0,0.782608695652174,0
"471",10,1,2023,0,0,0.232558139534884,0.0465116279069767,0.0232558139534884,0.0697674418604651,0,0.627906976744186,0
"472",10,1,2024,0,0.125,0.321428571428571,0.0357142857142857,0.0714285714285714,0.0535714285714286,0.0357142857142857,0.339285714285714,0.0178571428571429
"473",10,2,2021,0.0348837209302326,0.465116279069767,0.0348837209302326,0.244186046511628,0,0.0116279069767442,0,0.209302325581395,0
"474",10,2,2022,0.115044247787611,0.424778761061947,0.123893805309735,0.106194690265487,0.0265486725663717,0.00884955752212389,0,0.194690265486726,0
"475",10,2,2023,0,0.511363636363636,0.147727272727273,0.136363636363636,0,0,0,0.204545454545455,0
"476",10,2,2024,0.0114942528735632,0.563218390804598,0.126436781609195,0.0574712643678161,0.0459770114942529,0.0229885057471264,0,0.172413793103448,0
"477",10,3,2021,0.0588235294117647,0.152941176470588,0.0588235294117647,0.176470588235294,0.341176470588235,0.152941176470588,0,0.0588235294117647,0
"478",10,3,2022,0,0.015625,0.015625,0,0.625,0.078125,0.03125,0.234375,0
"479",10,3,2023,0,0,0.22,0.1,0.48,0.02,0.08,0.1,0
"480",10,3,2024,0,0.0307692307692308,0.2,0,0.461538461538462,0.0615384615384615,0.0923076923076923,0.153846153846154,0
"481",10,4,2021,0.0465116279069767,0.511627906976744,0.255813953488372,0.127906976744186,0,0.0116279069767442,0,0.0232558139534884,0.0232558139534884
"482",10,4,2022,0,0.09375,0.03125,0.03125,0,0.09375,0.03125,0.71875,0
"483",10,4,2023,0,0,0.376811594202899,0.0144927536231884,0.0434782608695652,0.0289855072463768,0.0579710144927536,0.478260869565217,0
"484",10,4,2024,0,0.0545454545454545,0.254545454545455,0.0181818181818182,0,0,0.0545454545454545,0.618181818181818,0
"485",10,5,2021,0.00980392156862745,0.431372549019608,0.362745098039216,0.0980392156862745,0.0392156862745098,0.0588235294117647,0,0,0
"486",10,5,2022,0,0.222222222222222,0.0740740740740741,0,0.537037037037037,0,0.0555555555555556,0.111111111111111,0
"487",10,5,2023,0,0.0481927710843374,0.36144578313253,0.036144578313253,0.409638554216867,0,0.072289156626506,0.072289156626506,0
"488",10,5,2024,0,0.142857142857143,0.194805194805195,0.012987012987013,0.493506493506494,0,0.0909090909090909,0.0649350649350649,0
"489",10,6,2021,0.0263157894736842,0.605263157894737,0.171052631578947,0.157894736842105,0.0131578947368421,0.0131578947368421,0,0.0131578947368421,0
"490",10,6,2022,0.0232558139534884,0.453488372093023,0.22093023255814,0.104651162790698,0.0465116279069767,0.0348837209302326,0,0.116279069767442,0
"491",10,6,2023,0.0128205128205128,0.230769230769231,0.435897435897436,0.153846153846154,0.0384615384615385,0.0128205128205128,0.0128205128205128,0.102564102564103,0
"492",10,6,2024,0,0.460526315789474,0.118421052631579,0.0526315789473684,0.118421052631579,0.0657894736842105,0.0263157894736842,0.157894736842105,0
"493",10,7,2021,0,0.4375,0.260416666666667,0.260416666666667,0,0.03125,0,0.0104166666666667,0
